TIC ID|TOI|Separation (arcsec)|Separation (arcsec) Error|Pos Angle E of N (deg)|Pos Angle E of N (deg) Error|Filter|Delta Mag|Delta Mag Error|Observation Date (UT)|Date|User|Group|Tag|Notes
272720444||1.072|0.05|30.5|1|562: 562 (45) nm|1.54|0.15||2017-03-13 16:33:46|furlan||33964|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI287 from ExoFOP-Kepler on 2020-08-28
272837530||2.536|0.05|81|1|V|0.283|0.028||2017-03-13 16:33:46|furlan||35404|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5703 from ExoFOP-Kepler on 2020-08-28
272837530||2.536|0.05|81|1|J|-0.544|0.01||2017-03-13 16:33:46|furlan||35404|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5703 from ExoFOP-Kepler on 2020-08-28
272837530||2.536|0.05|81|1|B|0.728|0.037||2017-03-13 16:33:46|furlan||35404|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5703 from ExoFOP-Kepler on 2020-08-28
272837530||2.536|0.05|81|1|U|1.708|0.034||2017-03-13 16:33:46|furlan||35404|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5703 from ExoFOP-Kepler on 2020-08-28
272838001||3.737|0.05|82.6|1|J|4.119|0.127||2017-03-13 16:33:46|furlan||35405|C; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5707 from ExoFOP-Kepler on 2020-08-28
272838001||2.724|0.054|238.9|1|LP600|2.43|0.02||2017-03-13 16:33:46|furlan||35405|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5707 from ExoFOP-Kepler on 2020-08-28
272838001||2.724|0.054|238.9|1|J|2.487|0.025||2017-03-13 16:33:46|furlan||35405|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5707 from ExoFOP-Kepler on 2020-08-28
272838115||2.69|0.05|141.8|1|J|4.757|0.082||2017-03-13 16:33:46|furlan||34860|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3487 from ExoFOP-Kepler on 2020-08-28
272840024||0.625|0.068|234.4|4.2|J|5.346|0.03||2017-03-13 16:33:46|furlan||34220|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1174 from ExoFOP-Kepler on 2020-08-28
272840024||0.625|0.068|234.4|4.2|K|5.262|0.044||2017-03-13 16:33:46|furlan||34220|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1174 from ExoFOP-Kepler on 2020-08-28
272840024||3.094|0.05|5.3|1|K|7.153|0.043||2017-03-13 16:33:46|furlan||34220|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI1174 from ExoFOP-Kepler on 2020-08-28
272840024||3.48|0.05|317.2|1|K|7.041|0.036||2017-03-13 16:33:46|furlan||34220|D; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI1174 from ExoFOP-Kepler on 2020-08-28
272841043||2.734|0.05|183.1|1|J|0.288|0.01||2017-03-13 16:33:46|furlan||35419|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5803 from ExoFOP-Kepler on 2020-08-28
272841043||2.734|0.05|183.1|1|V|0.036|0.026||2017-03-13 16:33:46|furlan||35419|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5803 from ExoFOP-Kepler on 2020-08-28
272841043||2.734|0.05|183.1|1|B|-0.123|0.035||2017-03-13 16:33:46|furlan||35419|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5803 from ExoFOP-Kepler on 2020-08-28
272841043||2.734|0.05|183.1|1|U|-0.352|0.032||2017-03-13 16:33:46|furlan||35419|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5803 from ExoFOP-Kepler on 2020-08-28
272843289||2.919|0.05|348.2|1|J|6.23|0.176||2017-03-13 16:33:46|furlan||35011|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4034 from ExoFOP-Kepler on 2020-08-28
272843763||1.888|0.05|195.1|1|z|3.822|0.066||2017-03-13 16:33:46|furlan||34102|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>; Extracted KOI721 from ExoFOP-Kepler on 2020-08-28
272843763||1.888|0.05|195.1|1|i|4.013|0.067||2017-03-13 16:33:46|furlan||34102|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>; Extracted KOI721 from ExoFOP-Kepler on 2020-08-28
272845284||3.952|0.05|346.7|1|J|6.325|0.261||2017-03-13 16:33:46|furlan||34314|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1490 from ExoFOP-Kepler on 2020-08-28
272845524||2.554|0.05|0|1|J|1.799|0.01||2017-03-13 16:33:46|furlan||35710|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7187 from ExoFOP-Kepler on 2020-08-28
272845625||2.872|0.05|79|1|J|5.227|0.222||2017-03-13 16:33:46|furlan||35490|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6205 from ExoFOP-Kepler on 2020-08-28
272845853||2.201|0.066|225.5|1.2|LP600|1.79|0.05||2017-03-13 16:33:46|furlan||35395|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5671 from ExoFOP-Kepler on 2020-08-28
272845853||2.201|0.066|225.5|1.2|J|1.419|0.01||2017-03-13 16:33:46|furlan||35395|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5671 from ExoFOP-Kepler on 2020-08-28
272863795||0.248||359||832: 832 (40) nm|5||2019-05-21|2021-11-10 17:08:20|furlan|tfopwg|17352|180 degree ambiguity in PA, uncertain fit
272939887||2.097|0.05|188.6|1|J|2.794|0.047||2017-03-13 16:33:46|furlan||35687|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7030 from ExoFOP-Kepler on 2020-08-28
272941732||3.432|0.05|108.7|1|J|4.622|0.038||2017-03-13 16:33:46|furlan||35668|C; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6946 from ExoFOP-Kepler on 2020-08-28
272941732||2.926|0.05|181.6|1|J|4.109|0.024||2017-03-13 16:33:46|furlan||35668|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6946 from ExoFOP-Kepler on 2020-08-28
272941955||0.7|0.05|13|1|i|2.04|0.28||2017-03-13 16:33:46|furlan||34092|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>; Extracted KOI687 from ExoFOP-Kepler on 2020-08-28
272942100||2.222|0.05|21.1|1|F775W|8.012|0.043||2017-03-13 16:33:46|furlan||34148|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...24G target=_blank>8</a>; Extracted KOI899 from ExoFOP-Kepler on 2020-08-28
272942100||2.222|0.05|21.1|1|F555W|7.342|0.054||2017-03-13 16:33:46|furlan||34148|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...24G target=_blank>8</a>; Extracted KOI899 from ExoFOP-Kepler on 2020-08-28
272942100||3.035|0.056|217.9|1|K|6.891|0.049||2017-03-13 16:33:46|furlan||34148|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...24G target=_blank>8</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI899 from ExoFOP-Kepler on 2020-08-28
272942100||3.035|0.056|217.9|1|F555W|7.622|0.047||2017-03-13 16:33:46|furlan||34148|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...24G target=_blank>8</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI899 from ExoFOP-Kepler on 2020-08-28
272942100||3.035|0.056|217.9|1|F775W|7.438|0.03||2017-03-13 16:33:46|furlan||34148|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015AJ....149...24G target=_blank>8</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI899 from ExoFOP-Kepler on 2020-08-28
272942956||3.972|0.05|215.6|1|J|4.947|0.043||2017-03-13 16:33:46|furlan||35144|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4534 from ExoFOP-Kepler on 2020-08-28
272943597||2.626|0.05|257.3|1|J|6.018|0.151||2017-03-13 16:33:45|furlan||33912|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI150 from ExoFOP-Kepler on 2020-08-28
272944990||3.927|0.05|334.5|1|J|4.378|0.082||2017-03-13 16:33:46|furlan||33944|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI238 from ExoFOP-Kepler on 2020-08-28
272945038||0.282|0.051|288.5|1.2|K|0.55|0.06||2017-03-13 16:33:46|furlan||34380|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>; Extracted KOI1700 from ExoFOP-Kepler on 2020-08-28
272945038||0.282|0.051|288.5|1.2|LP600|1.07|0.26||2017-03-13 16:33:46|furlan||34380|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>; Extracted KOI1700 from ExoFOP-Kepler on 2020-08-28
272945350||2.798|0.05|313.8|1|J|7.263|0.242||2017-03-13 16:33:46|furlan||34379|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1699 from ExoFOP-Kepler on 2020-08-28
272945408||1.578|0.051|162.7|1.2|LP600|6.31|0.25||2017-03-13 16:33:46|furlan||34972|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
272945408||1.578|0.051|162.7|1.2|J|4.3|0.1||2017-03-13 16:33:46|furlan||34972|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
272945408||1.578|0.051|162.7|1.2|H|3.7|0.1||2017-03-13 16:33:46|furlan||34972|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
272945408||1.578|0.051|162.7|1.2|K|3.5|0.1||2017-03-13 16:33:46|furlan||34972|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
272945408||2.777|0.057|74.1|1.4|LP600|3.23|0.04||2017-03-13 16:33:46|furlan||34972|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
272945408||2.777|0.057|74.1|1.4|J|2.562|0.045||2017-03-13 16:33:46|furlan||34972|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
272945408||2.777|0.057|74.1|1.4|H|2.2|0.1||2017-03-13 16:33:46|furlan||34972|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
272945408||2.777|0.057|74.1|1.4|K|2.1|0.1||2017-03-13 16:33:46|furlan||34972|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...806..248W target=_blank>13</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3907 from ExoFOP-Kepler on 2020-08-28
273035124||3.099|0.05|165.1|1|J|2.605|0.031||2017-03-13 16:33:46|furlan||35342|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5414 from ExoFOP-Kepler on 2020-08-28
273035393||3.428|0.05|102|1|J|-0.198|0.047||2017-03-13 16:33:46|furlan||35656|B; Extracted from Furlan et al. 2017 compilation, <a href=https://irsa.ipac.caltech.edu/Missions/2mass.html target=_blank>17</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6907 from ExoFOP-Kepler on 2020-08-28
273035393||3.428|0.05|102|1|K|-0.086|0.073||2017-03-13 16:33:46|furlan||35656|B; Extracted from Furlan et al. 2017 compilation, <a href=https://irsa.ipac.caltech.edu/Missions/2mass.html target=_blank>17</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6907 from ExoFOP-Kepler on 2020-08-28
273035393||3.428|0.05|102|1|H|-0.067|0.086||2017-03-13 16:33:46|furlan||35656|B; Extracted from Furlan et al. 2017 compilation, <a href=https://irsa.ipac.caltech.edu/Missions/2mass.html target=_blank>17</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6907 from ExoFOP-Kepler on 2020-08-28
273035623||2.694|0.059|151.9|1.2|J|1.409|0.01||2017-03-13 16:33:46|furlan||35344|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5426 from ExoFOP-Kepler on 2020-08-28
273035623||2.694|0.059|151.9|1.2|B|1.833|0.035||2017-03-13 16:33:46|furlan||35344|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5426 from ExoFOP-Kepler on 2020-08-28
273035623||2.694|0.059|151.9|1.2|U|2.057|0.032||2017-03-13 16:33:46|furlan||35344|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5426 from ExoFOP-Kepler on 2020-08-28
273035623||2.694|0.059|151.9|1.2|V|1.641|0.028||2017-03-13 16:33:46|furlan||35344|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5426 from ExoFOP-Kepler on 2020-08-28
273035907||3.223|0.05|32.9|1|J|3.127|0.129||2017-03-13 16:33:46|furlan||34924|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3758 from ExoFOP-Kepler on 2020-08-28
273036122||3.844|0.115|357|1.4|J|5.54|0.11||2017-03-13 16:33:46|furlan||35483|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6166 from ExoFOP-Kepler on 2020-08-28
273036122||3.844|0.115|357|1.4|V|5.073|0.086||2017-03-13 16:33:46|furlan||35483|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6166 from ExoFOP-Kepler on 2020-08-28
273038260||2.99|0.05|320.9|1|J|5.62|0.032||2017-03-13 16:33:46|furlan||35688|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7031 from ExoFOP-Kepler on 2020-08-28
273038334||3.357|0.05|192.1|1|J|6.177|0.31||2017-03-13 16:33:46|furlan||35004|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4017 from ExoFOP-Kepler on 2020-08-28
273042299||2.759|0.05|206.4|1|J|4.765|0.017||2017-03-13 16:33:46|furlan||35706|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7165 from ExoFOP-Kepler on 2020-08-28
273042548||3.192|0.05|167.6|1|V|4.534|0.07||2017-03-13 16:33:46|furlan||35396|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5672 from ExoFOP-Kepler on 2020-08-28
273042548||3.192|0.05|167.6|1|B|4.661|0.123||2017-03-13 16:33:46|furlan||35396|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5672 from ExoFOP-Kepler on 2020-08-28
273042548||3.192|0.05|167.6|1|J|4.568|0.058||2017-03-13 16:33:46|furlan||35396|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5672 from ExoFOP-Kepler on 2020-08-28
273043306||2.351|0.05|309.1|1|J|1.811|0.021||2017-03-13 16:33:46|furlan||35189|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4684 from ExoFOP-Kepler on 2020-08-28
273043381||2.62|0.05|150.5|1|J|4.291|0.055||2017-03-13 16:33:46|furlan||34989|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3985 from ExoFOP-Kepler on 2020-08-28
273044808||3.854|0.05|120.9|1|J|1.902|0.015||2017-03-13 16:33:46|furlan||34571|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2428 from ExoFOP-Kepler on 2020-08-28
273045210||3.475|0.05|277.3|1|J|4.071|0.173||2017-03-13 16:33:46|furlan||35463|C; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6076 from ExoFOP-Kepler on 2020-08-28
273045210||2.432|0.05|351.1|1|J|4.756|0.255||2017-03-13 16:33:46|furlan||35463|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6076 from ExoFOP-Kepler on 2020-08-28
273045212||1.953|0.05|94|1|J|2.27|0.017||2017-03-13 16:33:46|furlan||35723|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7275 from ExoFOP-Kepler on 2020-08-28
273046164||0.919|0.05|119.4|1|K|6.481|0.021||2017-03-13 16:33:46|furlan||34565|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI2390 from ExoFOP-Kepler on 2020-08-28
273129769||3.417|0.05|30.2|1|J|4.953|0.145||2017-03-13 16:33:46|furlan||34105|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI726 from ExoFOP-Kepler on 2020-08-28
273130070||0.23|0.05|95|1|LP600|0.65|0.25||2017-03-13 16:33:46|furlan||35412|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>; Extracted KOI5762 from ExoFOP-Kepler on 2020-08-28
273131025||3.7|0.052|227.2|1|J|2.738|0.029||2017-03-13 16:33:46|furlan||34825|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3354 from ExoFOP-Kepler on 2020-08-28
273131025||3.7|0.052|227.2|1|LP600|2.55|0.06||2017-03-13 16:33:46|furlan||34825|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3354 from ExoFOP-Kepler on 2020-08-28
273131562||3.931|0.05|122.1|1|J|4.152|0.014||2017-03-13 16:33:46|furlan||33980|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI325 from ExoFOP-Kepler on 2020-08-28
273131793||1.24|0.05|153|1|LP600|5.08|0.13||2017-03-13 16:33:46|furlan||34848|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>; Extracted KOI3460 from ExoFOP-Kepler on 2020-08-28
273131793||2.43|0.075|231.7|1.4|LP600|5.52|0.11||2017-03-13 16:33:46|furlan||34848|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3460 from ExoFOP-Kepler on 2020-08-28
273131793||2.43|0.075|231.7|1.4|J|5.544|0.188||2017-03-13 16:33:46|furlan||34848|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3460 from ExoFOP-Kepler on 2020-08-28
